user_id,registration_date,age,gender,country,language,account_age_days,subscriber_count,subscription_count,total_watch_time_minutes,total_video_views,total_likes_given,total_shares_given,total_comments_given,preferred_categories,avg_session_length_minutes,is_premium,primary_device,primary_platform,last_active
user_013335,2025-01-10T14:48:47.534Z,19,M,KR,ko,216,965,145,12643,1764,320,36,39,Fashion;Technology;News,11,true,tablet,web,2025-08-08T06:06:07.206Z
user_013336,2021-11-29T19:38:44.738Z,18,O,VN,pl,1354,1142,298,5807,3884,451,76,202,Fitness;News;Beauty;DIY,10,false,desktop,web,2025-08-11T21:30:40.781Z
user_013337,2023-11-17T12:19:45.966Z,34,F,PH,hi,636,616,311,12896,5917,728,244,382,Pets;Dance;Art;Beauty;Food,5,false,tablet,android,2025-08-10T11:31:26.409Z
user_013338,2020-11-08T14:16:06.293Z,35,M,TR,hi,1740,794,471,2766,7452,1354,162,605,Comedy;Gaming;Travel,5,false,tablet,android,2025-08-09T10:11:02.495Z
user_013339,2024-11-19T20:15:16.739Z,34,M,BR,ar,268,1685,277,1967,2978,373,119,108,Dance;Music;Food,5,false,tablet,android,2025-08-12T04:08:22.576Z
user_013340,2020-10-17T07:36:20.679Z,19,M,PH,nl,1762,119,432,5316,3006,531,173,199,Kids;News;Art;Lifestyle;Fitness,6,false,tablet,web,2025-08-14T00:30:46.013Z
user_013341,2025-06-04T21:05:50.823Z,47,F,DE,es,71,275,202,1560,885,125,34,24,Dance;Gaming,16,false,tablet,ios,2025-08-09T13:39:11.388Z
user_013342,2022-10-14T20:25:03.508Z,48,F,VN,tr,1035,859,93,4731,2265,200,40,146,Technology;Music;DIY;Education;Beauty,23,false,tablet,ios,2025-08-12T01:36:08.400Z
user_013343,2024-06-15T19:44:52.195Z,26,M,BD,id,425,2,448,5885,6011,1189,165,379,Fashion;Comedy;Travel;Motivation;Sports,5,false,tablet,ios,2025-08-09T18:19:01.744Z
user_013344,2022-07-25T21:17:22.038Z,33,F,TR,ja,1116,410,234,11452,3976,215,110,375,Sports;News;Gaming,13,false,desktop,web,2025-08-12T09:17:12.637Z
user_013345,2024-01-03T04:55:47.250Z,32,M,BD,hi,589,702,42,13045,1296,248,15,26,Science;Dance,22,false,desktop,web,2025-08-14T19:30:09.189Z
user_013346,2022-01-25T15:33:11.816Z,28,M,MX,pt,1297,145,426,5617,5282,816,284,440,Science;Fitness;Travel;Education,7,false,desktop,ios,2025-08-10T19:22:35.787Z
user_013347,2025-06-19T17:52:55.353Z,23,F,IT,id,56,853,496,5779,4087,265,190,265,Beauty;Music,18,false,desktop,android,2025-08-08T18:52:21.604Z
user_013348,2022-05-10T02:58:33.825Z,33,F,TH,sv,1192,785,87,3228,4599,434,229,190,Sports;Music,19,false,desktop,ios,2025-08-12T12:28:00.029Z
user_013349,2022-03-21T01:34:25.082Z,16,O,IN,bn,1242,608,460,12719,2326,119,24,102,Comedy;Music;Education,8,false,tablet,android,2025-08-13T14:09:55.430Z
user_013350,2022-07-29T23:52:36.118Z,31,O,TH,it,1111,1485,498,3104,6595,818,357,643,Pets;Gaming;Food,22,false,mobile,android,2025-08-10T23:19:10.789Z
user_013351,2022-01-18T00:45:00.948Z,17,F,GB,vi,1304,2886,88,5157,6384,1086,120,614,Lifestyle;Travel;Art;Science;Sports,14,false,mobile,ios,2025-08-10T18:51:17.562Z
user_013352,2024-04-26T04:48:24.637Z,26,M,GB,id,475,173,83,2524,4820,350,203,130,News;Travel;Kids,17,false,mobile,android,2025-08-12T07:26:33.208Z
user_013353,2021-01-26T20:00:02.946Z,46,F,BR,ru,1661,212,103,10013,2888,349,102,211,Sports;Art;Beauty;Travel;Pets,15,false,desktop,web,2025-08-12T02:10:00.290Z
user_013354,2022-01-15T12:38:11.735Z,32,M,IT,en,1307,435,309,7119,6278,447,64,438,DIY;Lifestyle;Music;Sports,22,false,mobile,ios,2025-08-13T15:02:09.592Z
user_013355,2022-03-10T20:07:40.268Z,42,M,PK,pl,1253,114,274,3468,4704,342,107,265,Dance;Fashion;Music,12,false,desktop,android,2025-08-13T06:13:49.401Z
user_013356,2023-09-11T11:37:48.061Z,28,O,VN,it,703,518,394,15788,3811,604,146,348,Sports;Beauty;Gaming,14,true,tablet,web,2025-08-09T13:26:06.793Z
user_013357,2023-07-19T06:58:40.235Z,33,O,IN,bn,757,1644,86,1416,3509,691,69,226,Travel;Motivation,22,false,mobile,ios,2025-08-08T19:10:09.197Z
user_013358,2022-12-01T12:19:52.437Z,24,O,GB,es,987,1228,220,1909,3313,584,130,327,Education;Technology;News;Gaming,7,true,tablet,web,2025-08-13T23:00:48.464Z
user_013359,2023-12-16T22:14:47.291Z,37,F,KR,pt,606,1258,44,6146,3174,434,176,180,Fashion;Sports,5,false,tablet,ios,2025-08-13T13:22:01.090Z
user_013360,2022-03-18T23:02:42.467Z,36,M,IR,zh,1244,868,506,7932,4146,724,125,159,Gaming;Music;Fitness;Fashion,5,false,mobile,web,2025-08-11T23:02:12.663Z
user_013361,2024-08-15T01:35:09.516Z,41,M,KR,ru,364,2177,503,3377,7073,358,265,630,Comedy;Motivation;Fashion,8,false,mobile,ios,2025-08-13T12:54:56.532Z
user_013362,2023-06-29T18:21:31.958Z,36,F,TH,pt,777,680,155,13351,6275,1057,205,522,Lifestyle;Fitness,6,false,mobile,ios,2025-08-13T15:05:56.565Z
user_013363,2024-06-07T01:07:42.373Z,25,O,TR,pl,433,467,134,11198,6978,548,361,210,Fashion;Music;Pets,24,false,desktop,web,2025-08-08T03:48:12.515Z
user_013364,2024-03-11T06:16:36.006Z,38,O,US,en,521,207,394,3890,5544,916,123,545,Science;DIY;Fitness;Lifestyle;Art,10,false,tablet,web,2025-08-12T04:24:46.686Z
user_013365,2021-05-14T01:11:23.981Z,36,F,FR,de,1553,1911,310,4212,3267,527,178,181,Fitness;Travel,14,false,desktop,android,2025-08-09T23:30:18.057Z
user_013366,2023-02-16T23:36:18.293Z,43,M,DE,sv,909,447,171,11466,2752,349,161,143,Science;Food;Sports;Education,23,false,tablet,web,2025-08-13T01:58:16.133Z
user_013367,2021-07-31T08:24:38.667Z,49,O,KR,fr,1475,1317,66,1183,7588,562,144,179,Comedy;Gaming,17,false,tablet,ios,2025-08-12T13:50:26.415Z
user_013368,2024-03-11T15:31:51.365Z,33,O,TR,pt,521,1608,142,14109,666,65,13,40,Comedy;Pets;Dance,21,false,mobile,android,2025-08-09T20:08:10.819Z
user_013369,2023-08-18T13:04:30.835Z,47,M,VN,pt,727,3673,127,8888,1147,215,41,71,Travel;Lifestyle,23,true,tablet,android,2025-08-14T16:09:05.059Z
user_013370,2023-02-23T16:34:12.290Z,20,F,IN,hi,903,27,412,8572,6736,853,218,495,News;Art;Sports,11,false,tablet,android,2025-08-11T18:07:40.044Z
user_013371,2021-11-24T01:49:17.402Z,29,O,BD,ko,1359,2522,163,9965,3011,213,52,281,Fitness;Science;Beauty,18,false,mobile,web,2025-08-10T13:11:56.294Z
user_013372,2024-11-12T03:11:10.773Z,44,O,ZA,ar,275,1569,386,14009,4583,621,183,313,Gaming;DIY,11,false,tablet,web,2025-08-14T01:18:53.060Z
user_013373,2020-09-30T15:17:44.558Z,39,F,TH,nl,1779,202,370,8351,1796,175,56,165,Comedy;Fitness;News;Pets;Kids,17,false,desktop,android,2025-08-13T05:02:24.565Z
user_013374,2022-09-28T09:18:52.028Z,25,M,ZA,bn,1051,346,288,11590,8160,1588,93,264,Art;DIY;Fashion;Sports;Science,19,false,desktop,web,2025-08-08T16:00:45.490Z
user_013375,2025-07-04T07:49:36.047Z,41,O,PK,bn,41,183,466,7467,4619,458,90,277,Music;Art;Fitness,12,false,tablet,web,2025-08-10T19:44:32.887Z
user_013376,2025-05-28T06:03:08.588Z,32,M,MX,id,78,117,120,5425,4084,673,192,283,Pets;News;Food,17,false,tablet,android,2025-08-12T19:59:43.321Z
user_013377,2022-08-13T01:04:51.403Z,44,M,GB,th,1097,920,39,7848,4894,590,175,281,Fashion;Comedy;Lifestyle;Sports,6,true,tablet,web,2025-08-13T21:52:33.689Z
user_013378,2024-02-16T18:24:30.711Z,46,O,IN,ar,545,981,313,2619,5019,326,95,292,Science;Fitness;Comedy;Beauty,8,false,tablet,android,2025-08-11T04:48:25.511Z
user_013379,2024-07-19T19:42:19.993Z,42,F,ZA,th,391,756,341,12857,5088,328,188,144,Fashion;Dance,22,false,desktop,ios,2025-08-13T17:02:19.386Z
user_013380,2021-05-09T09:01:22.396Z,30,F,ZA,pl,1558,702,426,2137,7481,458,184,617,News;Travel;Food,22,false,mobile,ios,2025-08-14T04:16:56.866Z
user_013381,2024-09-28T18:28:14.503Z,26,M,TH,ja,320,3186,155,5366,4512,384,52,190,Education;Comedy;Pets;Lifestyle,19,false,desktop,android,2025-08-10T23:47:55.889Z
user_013382,2022-08-12T16:33:06.803Z,21,O,FR,de,1098,903,114,8162,3248,264,184,166,News;Travel;Education;Art;Comedy,16,true,mobile,ios,2025-08-13T06:04:05.326Z
user_013383,2025-01-10T18:34:50.439Z,41,F,DE,th,216,782,436,3420,2855,410,105,110,Sports;Gaming,10,false,mobile,ios,2025-08-08T06:54:19.565Z
user_013384,2021-07-25T02:41:18.016Z,29,F,ID,bn,1481,238,104,11458,847,103,18,72,Sports;Comedy;Food,19,false,tablet,ios,2025-08-12T02:53:21.318Z
user_013385,2020-10-12T17:51:01.225Z,49,O,VN,sv,1767,1221,154,3210,5757,857,120,217,Pets;Sports;Travel,9,false,tablet,web,2025-08-14T17:39:58.711Z
user_013386,2021-06-11T17:21:18.532Z,18,F,PH,ko,1525,722,399,14077,799,154,43,49,Food;Gaming;Beauty;Science;Technology,7,true,tablet,ios,2025-08-13T22:56:27.765Z
user_013387,2022-07-28T12:06:15.374Z,26,F,JP,ko,1113,973,415,7375,2213,241,97,197,Comedy;Motivation,15,false,desktop,ios,2025-08-13T22:47:56.105Z
user_013388,2023-11-16T01:47:57.628Z,20,M,JP,it,637,154,353,4853,6637,810,149,385,Beauty;Sports;Fitness,20,true,mobile,web,2025-08-14T03:55:16.343Z
user_013389,2025-05-25T11:41:40.414Z,39,O,ZA,es,81,919,14,1022,3003,598,99,88,Travel;Fashion,14,false,desktop,ios,2025-08-09T22:01:00.701Z
user_013390,2024-12-08T04:36:04.927Z,41,F,GB,de,249,226,279,15345,2537,316,109,61,Food;Beauty;Sports,14,false,mobile,android,2025-08-09T09:40:59.731Z
user_013391,2023-07-18T17:27:54.494Z,46,F,ZA,sv,758,408,174,9718,5543,875,230,432,Comedy;Gaming;Sports,20,false,desktop,web,2025-08-09T15:40:47.475Z
user_013392,2020-11-28T05:20:19.456Z,36,M,US,nl,1720,981,365,11340,1412,182,63,36,Food;Art;Sports,12,false,mobile,web,2025-08-12T22:38:43.908Z
user_013393,2024-01-18T04:06:21.152Z,47,M,PK,th,574,1398,417,13108,614,83,25,54,Dance;Pets;Fashion;Travel,6,false,tablet,ios,2025-08-11T14:38:52.205Z
user_013394,2025-01-04T17:47:54.151Z,45,O,US,ru,222,1345,357,10443,4409,380,110,424,Beauty;Sports,23,false,mobile,android,2025-08-11T15:03:22.067Z
user_013395,2021-01-10T03:17:49.283Z,50,F,ID,zh,1677,1143,395,2400,5912,364,162,567,Pets;Fashion,20,false,tablet,web,2025-08-14T17:40:48.925Z
user_013396,2022-07-23T10:13:13.649Z,38,O,US,ja,1118,151,37,15401,7582,1139,88,682,Fashion;Beauty;Motivation;DIY;Science,24,false,mobile,ios,2025-08-09T07:30:41.110Z
user_013397,2023-08-03T05:10:13.539Z,41,F,PH,tr,742,1158,199,9502,5472,876,148,332,Fashion;Comedy;Science,20,false,tablet,web,2025-08-11T18:10:33.821Z
user_013398,2024-02-29T15:30:11.467Z,46,F,FR,pt,532,102,236,7116,2039,113,81,130,Fitness;Comedy;Fashion;Travel;Gaming,11,false,desktop,ios,2025-08-08T04:05:56.856Z
user_013399,2022-05-10T16:39:33.422Z,41,F,ZA,id,1192,915,63,12527,1139,111,45,83,Education;Fitness;Art,14,false,tablet,ios,2025-08-11T09:05:00.403Z
user_013400,2022-02-15T00:59:55.318Z,43,F,JP,fr,1276,825,387,15661,6289,1161,177,470,News;Beauty,7,false,mobile,ios,2025-08-07T23:40:37.563Z
user_013401,2023-02-07T01:53:36.847Z,28,F,VN,th,919,652,96,6077,5411,357,254,443,Pets;Education;Beauty,5,false,desktop,ios,2025-08-13T14:13:59.757Z
user_013402,2025-07-28T17:05:09.200Z,30,O,IR,tr,17,1302,150,7483,5136,881,144,129,Travel;Fashion;Sports,20,false,desktop,android,2025-08-13T09:03:11.360Z
user_013403,2021-10-09T02:34:46.996Z,45,F,NG,zh,1405,1930,474,3140,3836,330,51,351,Travel;Kids;Beauty;Dance;Fitness,19,false,mobile,ios,2025-08-13T05:44:53.235Z
user_013404,2022-09-10T07:04:21.438Z,48,F,PH,ko,1069,1443,468,10271,6670,799,254,279,Dance;Art;Fashion;Sports,10,false,desktop,ios,2025-08-11T10:53:51.720Z
user_013405,2025-01-14T02:43:43.985Z,39,M,VN,sv,212,822,26,9195,4447,807,72,215,Fashion;Comedy;Art,12,false,tablet,android,2025-08-13T13:45:56.637Z
user_013406,2022-11-22T00:48:33.255Z,28,O,BD,th,996,803,367,2693,8164,841,197,528,DIY;Sports;Comedy,12,false,mobile,web,2025-08-11T02:23:46.539Z
user_013407,2021-12-28T18:04:51.372Z,47,M,PH,zh,1325,456,183,15347,2406,277,38,155,Beauty;News;Comedy,24,false,desktop,web,2025-08-14T10:11:45.058Z
user_013408,2025-03-16T16:36:02.769Z,40,O,PK,it,151,712,473,2510,4329,647,190,173,Sports;Comedy;Dance;Kids;Lifestyle,5,false,desktop,android,2025-08-11T06:08:59.473Z
user_013409,2024-11-24T12:28:32.914Z,37,M,BD,nl,263,419,235,12747,3531,350,38,344,Comedy;Fashion;Technology;Lifestyle,7,false,desktop,web,2025-08-12T06:45:39.057Z
user_013410,2024-03-22T16:02:41.293Z,27,F,IT,ko,510,2748,206,10699,5993,343,111,394,Travel;Kids;Science,20,false,mobile,web,2025-08-09T06:07:32.820Z
user_013411,2022-01-30T19:36:59.301Z,31,F,FR,fr,1292,568,157,4169,1680,222,84,114,Lifestyle;Technology;Beauty;Travel,13,true,desktop,android,2025-08-14T13:59:56.154Z
user_013412,2025-06-07T05:28:08.982Z,38,M,ID,ko,68,526,259,6937,1793,238,37,118,News;Pets;DIY;Science;Beauty,5,true,tablet,ios,2025-08-14T03:56:18.475Z
user_013413,2021-01-12T23:21:27.619Z,40,M,MX,fr,1674,168,466,9070,1288,92,55,30,Education;Kids;News;Lifestyle,20,false,mobile,web,2025-08-14T10:06:07.743Z
user_013414,2022-12-26T02:44:22.048Z,47,M,GB,hi,962,941,151,3975,6262,667,190,275,Music;Fashion,16,false,tablet,web,2025-08-13T17:43:13.954Z
user_013415,2024-09-02T00:52:18.681Z,38,O,IR,fr,346,1653,163,6921,8320,1502,475,717,Beauty;Sports;Travel;Art,11,false,mobile,ios,2025-08-11T09:07:11.982Z
user_013416,2024-05-08T01:58:21.874Z,50,M,BR,ar,463,591,442,7797,1762,226,19,129,Gaming;Travel,20,false,desktop,web,2025-08-14T15:00:21.863Z
user_013417,2024-05-31T03:21:45.735Z,17,O,FR,vi,440,294,97,12280,7716,1204,303,404,Gaming;Music;Fitness;Dance,6,false,tablet,web,2025-08-08T04:50:11.833Z
user_013418,2021-02-28T03:52:11.113Z,19,O,TH,ru,1628,749,61,6684,3293,543,167,257,Sports;Music;Motivation;Science;Technology,10,false,desktop,android,2025-08-08T10:57:29.497Z
user_013419,2021-05-09T03:38:47.808Z,35,O,NG,it,1558,950,20,5456,2169,169,56,113,News;Gaming;Art;Motivation;Music,16,false,mobile,android,2025-08-11T00:43:50.445Z
user_013420,2024-12-06T18:14:16.186Z,17,O,MX,vi,251,1085,473,12842,6866,1289,212,244,Lifestyle;Dance,21,false,tablet,android,2025-08-11T23:44:25.142Z
user_013421,2024-07-04T20:19:01.103Z,30,O,PH,pt,406,382,192,3084,6018,492,348,375,Beauty;Travel,5,false,mobile,web,2025-08-08T01:28:55.980Z
user_013422,2023-10-13T05:07:05.690Z,26,O,NG,zh,671,396,133,13457,1729,149,87,135,Education;Sports,14,true,desktop,ios,2025-08-08T20:33:45.032Z
user_013423,2022-04-27T05:41:33.802Z,16,M,US,sv,1205,51,311,1879,2545,225,129,244,Comedy;Dance;Fitness,15,false,tablet,web,2025-08-12T20:29:39.955Z
user_013424,2021-11-26T09:01:29.369Z,26,O,BD,id,1357,295,503,15674,5584,962,316,248,Music;Beauty;Fashion,19,false,tablet,web,2025-08-11T06:32:00.979Z
user_013425,2021-12-20T06:44:57.954Z,43,O,IT,es,1333,947,462,5907,6060,615,280,131,Fashion;Sports;Pets,15,false,tablet,ios,2025-08-12T02:20:34.202Z
user_013426,2022-12-10T09:50:53.934Z,37,M,VN,ja,978,766,309,1828,3027,526,127,223,Beauty;Education;Art;Kids;Travel,8,false,desktop,android,2025-08-11T08:58:31.461Z
user_013427,2021-10-29T05:02:44.230Z,21,O,US,nl,1385,385,152,15479,6441,1099,132,283,Gaming;Music,14,true,desktop,ios,2025-08-11T22:15:12.112Z
user_013428,2021-07-02T13:53:12.803Z,34,F,IN,fr,1504,3478,36,6234,537,27,25,16,Gaming;Art;Comedy;Travel,14,false,desktop,ios,2025-08-09T12:14:25.429Z
user_013429,2021-01-28T14:56:49.214Z,26,M,TH,pl,1659,835,340,12918,4344,593,257,238,Sports;Food,16,false,mobile,web,2025-08-13T07:46:44.894Z
user_013430,2021-08-24T18:39:29.265Z,31,O,GB,sv,1451,839,47,5622,2533,302,85,211,Lifestyle;News,14,false,desktop,android,2025-08-09T15:51:01.145Z
user_013431,2021-10-27T19:20:08.006Z,18,F,FR,ar,1387,438,264,15785,2436,203,43,97,Gaming;Music,23,false,tablet,web,2025-08-12T14:16:12.858Z
user_013432,2023-04-08T10:11:41.770Z,26,F,IT,id,859,1827,259,8841,6722,932,187,238,Travel;News;Education;Lifestyle,19,false,desktop,ios,2025-08-10T18:59:23.077Z
user_013433,2022-05-17T00:05:19.108Z,24,O,BR,en,1185,742,289,2502,4768,940,166,279,DIY;Comedy;Dance;Music;Art,7,false,tablet,ios,2025-08-13T17:27:38.437Z
user_013434,2021-11-21T01:23:19.412Z,16,F,JP,de,1362,39,404,14434,5280,601,294,133,Fashion;Education;Food;Travel,8,false,tablet,web,2025-08-09T17:24:02.822Z
user_013435,2022-11-02T17:16:13.649Z,44,F,DE,id,1016,793,476,7507,2378,233,59,213,Comedy;Fashion;Food,8,false,desktop,ios,2025-08-14T00:38:40.355Z
user_013436,2021-04-13T07:30:43.304Z,17,F,IN,it,1584,840,301,9924,1210,93,31,92,Lifestyle;Pets;News,15,true,tablet,android,2025-08-11T08:05:22.881Z
user_013437,2021-02-11T19:04:20.752Z,29,M,ZA,ar,1645,200,303,15406,7072,1053,282,245,Music;DIY,11,false,mobile,web,2025-08-10T18:49:55.885Z
user_013438,2023-09-13T06:20:00.159Z,40,O,BR,id,701,987,440,15815,7987,1415,265,486,News;Beauty,21,false,mobile,ios,2025-08-14T11:34:09.625Z
user_013439,2024-06-11T19:38:19.671Z,35,M,PH,ko,429,601,182,1707,2178,374,105,106,Comedy;Dance;Science,5,false,desktop,web,2025-08-11T18:56:14.207Z
user_013440,2025-02-12T00:02:32.909Z,28,O,MX,hi,183,1363,67,14057,7587,1454,388,477,Beauty;Fashion;Technology;Gaming,12,false,desktop,ios,2025-08-12T07:16:57.156Z
user_013441,2024-05-15T07:13:08.130Z,23,F,BD,bn,456,178,451,2608,5643,322,199,496,Travel;Fitness,6,false,mobile,android,2025-08-11T21:06:46.049Z
user_013442,2020-12-09T19:14:55.949Z,34,O,IN,tr,1709,972,420,7306,933,97,41,27,Sports;Comedy;Dance;Fashion,13,false,tablet,web,2025-08-10T19:25:30.986Z
user_013443,2022-10-18T02:41:28.802Z,41,F,VN,pt,1031,976,509,3337,7729,473,245,550,Sports;Travel,7,false,mobile,ios,2025-08-14T11:47:16.677Z
user_013444,2020-11-25T18:26:24.685Z,35,F,PK,es,1723,952,13,10771,6450,651,295,643,Comedy;Motivation;Art;Technology,7,false,tablet,web,2025-08-09T20:34:23.310Z
user_013445,2024-02-28T19:36:40.019Z,49,O,US,pt,533,279,370,2428,622,115,36,45,Sports;DIY;Motivation,8,true,tablet,ios,2025-08-10T15:51:14.497Z
user_013446,2021-11-25T21:16:23.971Z,35,F,PK,ru,1358,95,128,11650,4434,720,73,179,Fitness;Food,11,false,tablet,android,2025-08-14T13:05:01.839Z
user_013447,2021-01-09T20:46:33.153Z,24,F,NG,en,1678,835,434,9601,4881,933,131,401,DIY;Sports;Science,8,false,mobile,android,2025-08-13T20:44:05.469Z
user_013448,2023-08-25T22:02:15.104Z,36,O,TH,it,720,572,493,10955,3337,277,165,127,Music;Fashion;News;Dance,15,false,tablet,web,2025-08-13T23:13:32.952Z
user_013449,2024-03-10T15:20:25.316Z,38,M,IR,en,522,436,384,10850,1526,148,18,125,Travel;News;Dance;Kids;Comedy,24,false,tablet,web,2025-08-14T16:01:22.184Z
user_013450,2024-11-02T20:17:54.600Z,28,O,DE,hi,285,448,267,5176,3788,613,120,116,Food;News,20,false,mobile,android,2025-08-08T07:05:37.541Z
user_013451,2021-01-05T22:07:33.322Z,38,M,DE,de,1681,341,378,10916,5752,1126,104,256,News;Comedy;Beauty;Travel;Motivation,7,true,desktop,web,2025-08-10T18:02:42.376Z
user_013452,2023-02-13T14:33:28.950Z,46,O,ID,bn,913,584,404,5463,2788,469,75,214,DIY;News;Music;Dance,15,false,mobile,ios,2025-08-10T22:48:35.311Z
user_013453,2023-02-26T07:10:23.687Z,40,O,NG,th,900,2905,314,14067,2770,377,79,205,Comedy;News,12,false,tablet,web,2025-08-13T09:12:17.115Z
user_013454,2022-12-31T18:09:34.512Z,35,F,GB,ar,957,944,369,3352,1153,202,16,81,News;Music,13,false,mobile,ios,2025-08-11T09:55:18.122Z
user_013455,2024-01-26T10:34:35.967Z,49,O,TR,vi,566,832,236,12004,3170,439,140,199,Food;Music,5,true,desktop,ios,2025-08-13T20:15:38.070Z
user_013456,2024-01-30T23:58:23.250Z,42,M,US,th,561,919,278,11327,3262,388,130,77,Art;Education,21,true,mobile,ios,2025-08-13T12:50:59.193Z
user_013457,2024-06-21T21:41:25.271Z,24,O,US,bn,419,571,124,1828,6304,786,239,414,Food;Comedy;Dance,12,false,mobile,web,2025-08-08T22:29:45.454Z
user_013458,2022-07-25T03:40:32.674Z,39,M,BD,pl,1116,564,464,6836,8266,1011,223,443,News;Pets;Fashion;Technology;Motivation,16,false,mobile,android,2025-08-08T09:33:22.820Z
user_013459,2021-08-13T22:23:47.428Z,21,F,TR,th,1461,861,418,15780,1851,287,36,177,Lifestyle;Technology;Fashion;Art,20,false,tablet,ios,2025-08-11T18:34:41.694Z
user_013460,2022-11-10T09:14:06.623Z,19,F,TH,th,1008,431,223,8483,1434,227,45,112,Sports;DIY,19,false,mobile,android,2025-08-14T17:44:41.033Z
user_013461,2023-11-12T02:06:14.258Z,36,F,BD,ru,641,123,100,10946,7706,1332,306,269,DIY;Gaming;Dance;Lifestyle,5,false,desktop,web,2025-08-12T03:33:29.979Z
user_013462,2024-07-12T16:16:43.640Z,39,F,DE,pt,398,2106,45,11030,6419,776,120,599,Technology;Sports;DIY,19,false,desktop,web,2025-08-13T19:58:53.287Z
user_013463,2023-04-28T12:55:28.590Z,23,M,US,pl,839,38,417,6939,4148,575,144,169,Beauty;Sports;Education;Kids;Technology,23,false,tablet,ios,2025-08-12T18:46:23.666Z
user_013464,2021-02-26T06:01:28.075Z,31,F,GB,nl,1630,559,322,2878,4943,605,178,351,Travel;Kids;Art;Fitness;Education,9,false,mobile,ios,2025-08-11T17:18:34.034Z
user_013465,2025-03-01T03:26:44.405Z,35,F,BD,th,166,789,102,5935,3459,242,78,150,Education;Art,18,false,tablet,web,2025-08-10T20:37:37.013Z
user_013466,2024-05-13T15:25:44.120Z,43,M,IR,th,458,890,354,2326,7850,1443,206,169,Science;Sports;Motivation;DIY,16,false,tablet,ios,2025-08-14T02:05:04.683Z
user_013467,2024-04-21T00:29:06.594Z,38,F,US,de,480,904,489,7568,1025,79,11,31,Fitness;Travel;Music,19,false,mobile,web,2025-08-08T04:19:21.260Z
user_013468,2022-04-01T04:36:05.198Z,25,O,US,zh,1231,860,509,5968,3275,523,186,243,Science;Gaming,19,false,tablet,ios,2025-08-14T17:57:39.489Z
user_013469,2024-10-07T18:01:24.265Z,43,O,VN,it,311,864,232,9375,2667,485,72,226,Kids;Science;Dance,15,false,desktop,android,2025-08-13T14:23:52.397Z
user_013470,2025-07-03T06:07:13.609Z,48,O,IR,it,42,732,237,7091,2627,317,79,101,Sports;Fashion;Beauty;Motivation;Food,12,false,tablet,android,2025-08-10T22:40:52.151Z
user_013471,2024-09-28T00:49:59.164Z,30,F,BD,ja,320,599,174,14538,4131,626,208,225,Science;Beauty;Dance,7,false,tablet,ios,2025-08-09T10:40:23.373Z
user_013472,2025-06-16T19:05:04.749Z,30,F,ID,zh,59,899,207,12992,1233,91,34,30,Sports;Music;Art,20,false,desktop,web,2025-08-10T21:00:50.592Z
user_013473,2021-03-10T18:17:16.211Z,29,O,VN,vi,1618,1481,412,10414,1460,287,26,46,Beauty;Comedy;Pets,16,false,tablet,web,2025-08-09T04:19:56.604Z
user_013474,2023-11-07T09:35:23.406Z,41,O,PK,es,646,688,26,1250,4605,623,76,279,News;Beauty;Food;Lifestyle,8,true,tablet,android,2025-08-12T16:47:57.268Z
user_013475,2024-12-25T17:22:05.035Z,16,M,KR,id,232,747,93,5705,791,72,12,41,Travel;Pets,23,false,desktop,ios,2025-08-12T03:15:31.918Z
user_013476,2023-08-25T15:34:04.789Z,27,F,IT,tr,720,3373,186,11898,772,98,40,18,Kids;Pets;Fashion;Beauty;Science,16,false,mobile,web,2025-08-11T04:08:38.017Z
user_013477,2024-04-20T16:48:09.645Z,16,O,VN,ar,481,997,191,9120,2167,362,118,79,Travel;Music;News,9,false,tablet,ios,2025-08-14T06:26:35.385Z
user_013478,2020-11-14T23:34:39.100Z,22,O,ID,th,1733,3140,332,14992,4799,610,64,143,Comedy;Technology;Education;Food,16,false,mobile,android,2025-08-09T18:51:32.709Z
user_013479,2022-07-31T18:08:49.904Z,36,O,ID,hi,1110,448,291,3288,1920,209,93,143,Comedy;Art;Lifestyle;Dance;Beauty,7,false,desktop,android,2025-08-10T01:35:01.738Z
user_013480,2022-06-22T15:23:20.649Z,16,F,IN,pl,1149,621,356,8114,6183,354,109,421,Education;Pets;Technology;Sports,10,false,tablet,ios,2025-08-11T15:52:44.000Z
user_013481,2024-06-28T04:50:33.836Z,25,F,PK,th,412,663,87,2167,552,78,23,23,Education;Fashion,24,false,mobile,android,2025-08-11T19:14:47.966Z
user_013482,2024-09-08T10:40:27.042Z,18,F,BR,nl,340,1042,245,8913,3330,613,67,131,News;Art;Kids;Beauty,14,false,desktop,android,2025-08-10T12:40:06.781Z
user_013483,2024-10-19T10:27:24.991Z,17,F,IR,de,299,958,509,14908,1949,142,81,115,Fashion;Art,24,false,tablet,android,2025-08-10T11:47:53.142Z
user_013484,2025-01-24T16:15:46.620Z,24,F,US,ar,202,328,463,1189,8444,904,173,598,News;Sports;Gaming;Lifestyle,15,false,tablet,android,2025-08-14T18:44:42.060Z
user_013485,2024-01-23T19:45:20.120Z,16,F,GB,sv,569,1539,101,5031,2522,299,96,78,Gaming;DIY;Education;Comedy,9,false,mobile,android,2025-08-11T22:34:41.012Z
user_013486,2023-09-05T12:13:43.338Z,21,F,BD,pl,709,846,474,3079,2406,337,50,131,Fitness;Art,18,false,tablet,ios,2025-08-09T08:11:54.472Z
